ID,NAME,ANIM_FIRE,RUMBLE_L,RUMBLE_R,RUMBLE_D,ANIM_RELOAD,SIGHTED_TRANS,UNSIGHTED_TRANS,SPEED,ATTACK_DELAY,CAPACITY,WEIGHT,ATTACK_SPEED,AP,ATTACK_RATE,MANUAL_RATE,DEF_FIRE_RATE
0010f32a,crDLC01_Unstable_Weap_SentryExplosiveMinigunRight,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,0.0,0,3.0,2.200000047683716,2.0,4.545,0,91.0
0010f336,crDLC01_Unstable_Weap_SentryShoulderLauncherClusterFrenzyGasLeft,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,5.0,0,3.0,1.0,20.0,10.0,2.0,91.0
0010f337,crDLC01_Unstable_Weap_SentryShoulderLauncherClusterFrenzyGasRight,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,5.0,0,3.0,1.0,20.0,10.0,2.0,91.0
0010f34f,crDLC01_Unstable_Weap_SentryGatlingLaserLeft,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,0.0,0,3.0,2.200000047683716,2.0,4.545,0,91.0
0010f354,crDLC01_Unstable_Weap_SentryShoulderLauncherFatManLeft,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,12.0,0,3.0,1.0,20.0,10.0,0.833,91.0
0010f355,crDLC01_Unstable_Weap_SentryShoulderLauncherFatManRight,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,12.0,0,3.0,1.0,20.0,10.0,0.833,91.0
0010f35e,crDLC01BotWeapLightningGunLeft,0.06667666882276535,0.800000011920929,0.800000011920929,0.4000000059604645,4.199999809265137,0.20000000298023224,0.20000000298023224,1.0,1.0,0,8.0,1.0,30.0,10.0,10.0,91.0
0010f35f,crDLC01BotWeapLightningGunRight,0.06666667014360428,0.800000011920929,0.800000011920929,0.4000000059604645,4.199999809265137,0.20000000298023224,0.20000000298023224,1.0,1.0,0,8.0,1.0,30.0,10.0,10.0,91.0
0010f360,crDLC01BotWeapLightningGunMrHandyMiddle,0.06700000166893005,0.800000011920929,0.800000011920929,0.4000000059604645,4.199999809265137,0.20000000298023224,0.20000000298023224,1.0,1.0,0,8.0,0.6666666865348816,30.0,15.0,10.0,91.0
0010f361,crDLC01BotWeapLightningGunMrHandyLeft,0.06700000166893005,0.800000011920929,0.800000011920929,0.4000000059604645,4.199999809265137,0.20000000298023224,0.20000000298023224,1.0,1.0,0,8.0,0.6666666865348816,30.0,15.0,10.0,91.0
0010f362,crDLC01BotWeapLightningGunMrHandyRight,0.06700000166893005,0.800000011920929,0.800000011920929,0.4000000059604645,4.199999809265137,0.20000000298023224,0.20000000298023224,1.0,1.0,0,8.0,0.6666666865348816,30.0,15.0,10.0,91.0
0010f3a9,crDLC01BotWeapRobobrainSmokeBombLeft,0.06667666882276535,0.30000001192092896,0.5,0.20000000298023224,2.3333001136779785,0.15000000596046448,0.15000000596046448,1.0,1.0,0,3.0,1.0,20.0,10.0,10.0,91.0
0010f3aa,crDLC01BotWeapRobobrainSmokeBombRight,0.06667666882276535,0.30000001192092896,0.5,0.20000000298023224,2.3333001136779785,0.15000000596046448,0.15000000596046448,1.0,1.0,0,3.0,1.0,20.0,10.0,10.0,91.0
0010f3ab,crDLC01BotWeapRobobrainMezmatronHead,0.06667666882276535,0.6000000238418579,0.6000000238418579,0.20000000298023224,2.6666998863220215,0.15000000596046448,0.15000000596046448,1.0,5.0,0,3.0,1.0,28.0,10.0,2.0,91.0
0010f3da,crDLC01_TurretMountedLightningGun,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,1.0,0,25.0,2.6666667461395264,20.0,3.75,10.0,91.0
0010f791,crDLC01BotWeapSentryBotLeftFlamer,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,1.0,0,3.0,2.200000047683716,2.0,4.545,10.0,91.0
0010f792,crDLC01BotWeapSentryBotRightFlamer,9.999999747378752e-06,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,1.0,0,3.0,2.200000047683716,2.0,4.545,10.0,91.0
0010faa7,DLC01AssaultronHeadCharging,9.999999747378752e-06,0.699999988079071,0.20000000298023224,0.20000000298023224,0.8333433866500854,0.20000000298023224,0.20000000298023224,1.0,0.15000000596046448,5,8.0,0.6666666865348816,30.0,15.0,66.667,91.0
0010fb86,crDLC01BotWeapProtectron01ArmNailGunLeft,0.06666667014360428,0.30000001192092896,0.5,0.20000000298023224,2.3333001136779785,0.15000000596046448,0.15000000596046448,1.0,0.5,0,3.0,1.0,20.0,10.0,20.0,91.0
0010fb87,crDLC01BotWeapProtectron01ArmNailGunRight,0.06666667014360428,0.30000001192092896,0.5,0.20000000298023224,2.3333001136779785,0.15000000596046448,0.15000000596046448,1.0,0.5,0,3.0,1.0,20.0,10.0,20.0,91.0
0010fc36,crDLC01BotWeapGammaGunLeft,0.06667666882276535,0.30000001192092896,0.6000000238418579,0.20000000298023224,4.3333001136779785,0.15000000596046448,0.15000000596046448,1.0,0.25,0,3.0,1.0,30.0,10.0,40.0,91.0
0010fc37,crDLC01BotWeapGammaGunRight,0.06667666882276535,0.30000001192092896,0.6000000238418579,0.20000000298023224,4.3333001136779785,0.15000000596046448,0.15000000596046448,1.0,0.25,0,3.0,1.0,30.0,10.0,40.0,91.0
0010fc49,crDLC01BotWeapGatlingLaserRight,0.03333333507180214,0.699999988079071,0.699999988079071,0.15000000596046448,4.866700172424316,0.30000001192092896,0.30000001192092896,1.0,0.0,0,18.0,2.200000047683716,30.0,4.545,0,91.0
0010fc4a,crDLC01BotWeapGatlingLaserLeft,0.03333333507180214,0.699999988079071,0.699999988079071,0.15000000596046448,4.866700172424316,0.30000001192092896,0.30000001192092896,1.0,0.0,0,18.0,2.200000047683716,30.0,4.545,0,91.0
0010fd64,crDLC01BotWeapProtectron03LaserGunAutoLeft,0.03333333507180214,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,2.200000047683716,20.0,4.545,6.667,91.0
0010fd66,crDLC01BotWeapProtectron03LaserGunAutoRight,1.0291767120361328,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,3.5,20.0,2.857,6.667,91.0
0010fd67,crDLC01BotWeapProtectron02ArmCryo01Left,0.03333333507180214,0.10000000149011612,0.30000001192092896,0.15000000596046448,4.033299922943115,0.30000001192092896,0.30000001192092896,1.0,0.0,0,30.0,2.200000047683716,20.0,4.545,0,91.0
0010fd68,crDLC01BotWeapProtectron02ArmCryo01Right,0.03333333507180214,0.10000000149011612,0.30000001192092896,0.15000000596046448,4.033299922943115,0.30000001192092896,0.30000001192092896,1.0,0.0,0,30.0,2.200000047683716,20.0,4.545,0,91.0
0010fd69,crDLC01BotWeapProtectron02ArmFlamerLeft,0.03333333507180214,0.10000000149011612,0.30000001192092896,0.15000000596046448,4.033299922943115,0.30000001192092896,0.30000001192092896,1.0,0.0,0,30.0,2.200000047683716,20.0,4.545,0,91.0
0010fd6a,crDLC01BotWeapProtectron02ArmFlamerRight,0.03333333507180214,0.10000000149011612,0.30000001192092896,0.15000000596046448,4.033299922943115,0.30000001192092896,0.30000001192092896,1.0,0.0,0,30.0,2.200000047683716,20.0,4.545,0,91.0
0010fd6b,crDLC01BotWeapProtectron01LaserGunLeft,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
0010fd6c,crDLC01BotWeapProtectron01LaserGunRight,0.5000100135803223,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.3333333730697632,20.0,7.5,6.667,91.0
0010fd6d,crDLC01BotWeapLaserScatteredLeft,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,0.25,0,0.0,1.0,20.0,10.0,40.0,91.0
0010fd6e,crDLC01BotWeapLaserScatteredRight,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,0.25,0,0.0,1.0,20.0,10.0,40.0,91.0
0010fd6f,crDLC01BotWeapLaserSuperLeft,0.06666667014360428,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,2.0,0,0.0,1.0,20.0,10.0,5.0,91.0
0010fd70,crDLC01BotWeapLaserSuperRight,0.06666667014360428,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,2.0,0,0.0,1.0,20.0,10.0,5.0,91.0
0010fd71,crDLC01BotWeapSentryCanonLeft,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,5.0,0,3.0,1.0,20.0,10.0,2.0,91.0
0010fd72,crDLC01BotWeapSentryCanonRight,0.06667666882276535,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,5.0,0,3.0,1.0,20.0,10.0,2.0,91.0
0010fd73,crDLC01BotWeapSentryBotLeftMinigun,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,0.0,0,3.0,2.200000047683716,2.0,4.545,0,91.0
0010fd74,crDLC01BotWeapSentryBotRightMinigun,9.999999747378752e-06,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,0.0,0,3.0,2.200000047683716,2.0,4.545,0,91.0
001109cf,DLC03_HarpoonGun,9.999999747378752e-06,0.699999988079071,0.699999988079071,0.4000000059604645,4.100009918212891,0.25,0.20000000298023224,1.0,1.0,1,16.0,1.0,40.0,10.0,10.0,91.0
00110d41,RadiumRifle,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.5666768550872803,0.20000000298023224,0.20000000298023224,1.0,0.25,20,7.0,0.6666666865348816,25.0,15.0,40.0,91.0
00110e32,DLC03_LeverGun,9.999999747378752e-06,0.5,1.0,0.33000001311302185,1.766676664352417,0.20000000298023224,0.20000000298023224,1.0,0.5,5,6.0,0.8333333134651184,26.0,12.0,20.0,91.0
00111457,crDLC03AnglerVomit,0.699999988079071,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,0.0,0,3.0,1.0,20.0,10.0,0,91.0
001117b0,zzz_ThrowingCaltropWeapon,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,5.0,5.455,0,91.0
001117b4,zzz_ThrowingBearTrapWeapon,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,8.0,1.8333333730697632,20.0,5.455,0,91.0
001117de,zzz_ThrowingCaltropWeaponPoisoned,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,5.0,5.455,0,91.0
001117e2,zzz_ThrowingBearTrapWeaponBleeding,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,8.0,1.8333333730697632,20.0,5.455,0,91.0
00111d8a,DLC05WorkshopFireworkWeaponPeonyGreen,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00111d8b,DLC05WorkshopFireworkWeaponPeonyRed,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00111d8c,DLC05WorkshopFireworkWeaponWeatherClear,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00111d8d,DLC05WorkshopFireworkWeaponWeatherRadstorm,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00111d8e,DLC05WorkshopFireworkWeaponWeatherRain,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00111fcf,DLC05WorkshopFireworkWeaponPeonyPink,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00111fd0,DLC05WorkshopFireworkWeaponPeonyYellow,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00111fd1,DLC05WorkshopFireworkWeaponPeonyCrackle,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00111fd2,DLC05WorkshopFireworkWeaponPeonyBlue,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
00112021,DLC05WorkshopFireworkWeaponPalmSilver,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
0011202c,DLC05WorkshopFireworkWeaponPalmGold,9.999999747378752e-06,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.9333434104919434,0.30000001192092896,0.30000001192092896,1.0,0.0,1,25.0,1.0,30.0,10.0,0,91.0
0011271c,crWeapMirelurkQueenLeft,0.7000100016593933,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,5.0,0,3.0,2.0,5.0,5.0,2.0,91.0
0011271d,crWeapMirelurkQueenRight,0.7000100016593933,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,5.0,0,3.0,2.0,5.0,5.0,2.0,91.0
001128f0,zzz_DLC04_AcidSoaker,9.999999747378752e-06,0.6000000238418579,0.30000001192092896,0.20000000298023224,2.833343505859375,0.15000000596046448,0.15000000596046448,1.0,0.15000000596046448,20,3.0,1.0,26.0,10.0,66.667,91.0
001128f2,ThirstZapper,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.20000000298023224,5.366700172424316,0.15000000596046448,0.15000000596046448,1.0,0.10000000149011612,0,2.0,0.6666666865348816,20.0,15.0,100.0,91.0
001129cd,DLC04_PaddleBall,0.3666766881942749,0.8999999761581421,0.800000011920929,0.20000000298023224,1.0666767358779907,0.15000000596046448,0.15000000596046448,1.0,0.4000000059604645,20,2.0,1.0,10.0,10.0,25.0,91.0
00112dbc,crDLC04BotHandyMisterMiddle,0.0,0.5,1.0,0.33000001311302185,0.0,0.25,0.25,1.0,0.0,0,0.0,2.200000047683716,20.0,4.545,0,91.0
00112dbd,crDLC04BotHandyMisterLeft,0.0,0.5,1.0,0.33000001311302185,0.0,0.25,0.25,1.0,0.0,0,0.0,2.200000047683716,20.0,4.545,0,91.0
00112dbe,crDLC04BotHandyMisterRight,0.0,0.5,1.0,0.33000001311302185,0.0,0.25,0.25,1.0,0.0,0,0.0,2.200000047683716,20.0,4.545,0,91.0
00113039,crDLC04SentryBotLeftAutoLaser,1.0,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,1.0,0,3.0,3.5,2.0,2.857,10.0,91.0
0011303a,crDLC04SentryBotRightAutoLaser,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,1.0,0,3.0,2.200000047683716,2.0,4.545,10.0,91.0
00113083,crDLC04AnimatronicAlienBlaster,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.20000000298023224,2.8666768074035645,0.15000000596046448,0.15000000596046448,1.0,0.10000000149011612,42,2.0,0.6666666865348816,20.0,15.0,100.0,91.0
001131ad,crDLC04MrGutsy_LaserGun_Right,0.10000000149011612,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,0.5,0,0.0,1.0,20.0,10.0,20.0,91.0
001131ae,crDLC04AnimatronicAlienGun,1.0,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.200000047683716,20.0,4.545,0,91.0
001131b0,crDLC04Protectron01LeftArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
001131b1,crDLC04MrGutsy_LaserGun_Left,0.10000000149011612,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,0.5,0,0.0,1.0,20.0,10.0,20.0,91.0
001131b2,crDLC04MrGutsy_LaserGun_Middle,0.10000000149011612,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,0.5,0,0.0,1.0,20.0,10.0,20.0,91.0
001131b3,crDLC04Protectron01RightArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
001131b4,crDLC04AnimatronicAlienWeapon,0.33329999446868896,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.6666998863220215,20.0,3.75,0,91.0
001131eb,zzz_crDLC04BotThirstZapperCherryRight,0.06667666882276535,0.8999999761581421,0.800000011920929,0.20000000298023224,4.199999809265137,0.15000000596046448,0.15000000596046448,1.0,2.25,0,2.0,1.0,20.0,10.0,4.444,91.0
001131ec,zzz_crDLC04BotThirstZapperCherryLeft,0.06667666882276535,0.8999999761581421,0.800000011920929,0.20000000298023224,4.199999809265137,0.15000000596046448,0.15000000596046448,1.0,2.0,0,2.0,1.0,20.0,10.0,5.0,91.0
001131ed,zzz_crDLC04BotThirstZapperQuantumRight,0.06667666882276535,0.8999999761581421,0.800000011920929,0.20000000298023224,2.8666999340057373,0.15000000596046448,0.15000000596046448,1.0,2.75,0,2.0,1.0,20.0,10.0,3.636,91.0
001131ee,zzz_crDLC04BotThirstZapperQuantumLeft,0.06667666882276535,0.8999999761581421,0.800000011920929,0.20000000298023224,2.8666999340057373,0.15000000596046448,0.15000000596046448,1.0,2.5,0,2.0,1.0,20.0,10.0,4.0,91.0
0011320f,crDLC04SentryBotRightShoulderClusterLauncher,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0,10.0,3.333,91.0
00113210,crDLC04SentryBotLeftShoulderClusterLauncher,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0,10.0,3.333,91.0
00113339,crDeathclawDirtThrow,0.6333433389663696,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,0.0,0,3.0,1.1666666269302368,20.0,8.571,0,91.0
00113849,DLC04_FragGrenadeMIRV,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,1.0,1.8333333730697632,20.0,5.455,0,91.0
00113854,DLC04_HandMadeGun,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.20000000298023224,3.0333433151245117,0.20000000298023224,0.20000000298023224,1.0,0.25,20,8.0,0.6666666865348816,32.0,15.0,40.0,91.0
0011389f,zzz_DLC04_FragGrenadeSmart,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.6000000238418579,1.8333333730697632,20.0,5.455,0,91.0
001138e0,zzz_POST-DLC04_LuckyRabbitsFoot,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.10000000149011612,1.8333333730697632,20.0,5.455,0,91.0
00113aaa,crDLC04AnimatronicLaserGunMkI,0.20000000298023224,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.200000047683716,20.0,4.545,0,91.0
00113aab,crDLC04AnimatronicLaserGunMkIII,0.20000000298023224,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.200000047683716,20.0,4.545,0,91.0
00113aac,crDLC04AnimatronicLaserGunMkV,0.20000000298023224,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.200000047683716,20.0,4.545,0,91.0
00113aad,crDLC04AnimatronicLaserGunMkVII,0.20000000298023224,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,0.0,0,25.0,2.200000047683716,20.0,4.545,0,91.0
00113d0e,zzz_DLC04_NukaCherryGrenade,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,20.0,5.455,0,91.0
00113d0f,DLC04_NukaQuantumGrenade,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,20.0,5.455,0,91.0
00113d6a,DLC04_Revolver,9.999999747378752e-06,0.8999999761581421,0.800000011920929,0.25,3.333343505859375,0.11999999731779099,0.15000000596046448,1.0,0.15000000596046448,6,4.0,0.8333333134651184,35.0,12.0,66.667,91.0
00113f91,crDLC04Bot_Weap_Protectron01LeftArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
00113f92,crDLC04Bot_Weap_Protectron01RightArmLaserGun,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
00113f93,zzz_crDLC04Bot_Weap_ThirstZapperCherryLeft,0.06667666882276535,0.8999999761581421,0.800000011920929,0.20000000298023224,4.199999809265137,0.15000000596046448,0.15000000596046448,1.0,2.0,0,2.0,1.0,20.0,10.0,5.0,91.0
00113f94,zzz_crDLC04Bot_Weap_ThirstZapperCherryRight,0.06667666882276535,0.8999999761581421,0.800000011920929,0.20000000298023224,4.199999809265137,0.15000000596046448,0.15000000596046448,1.0,2.25,0,2.0,1.0,20.0,10.0,4.444,91.0
00113f95,zzz_crDLC04Bot_Weap_ThirstZapperQuantumLeft,0.06667666882276535,0.8999999761581421,0.800000011920929,0.20000000298023224,2.8666999340057373,0.15000000596046448,0.15000000596046448,1.0,2.5,0,2.0,1.0,20.0,10.0,4.0,91.0
00113f96,zzz_crDLC04Bot_Weap_ThirstZapperQuantumRight,0.06667666882276535,0.8999999761581421,0.800000011920929,0.20000000298023224,2.8666999340057373,0.15000000596046448,0.15000000596046448,1.0,2.75,0,2.0,1.0,20.0,10.0,3.636,91.0
00113fc7,crDLC04Bot_Weap_SentryBotLeftAutoLaser,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,1.0,0,3.0,2.200000047683716,2.0,4.545,10.0,91.0
00113fc8,crDLC04Bot_Weap_SentryBotRightAutoLaser,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,1.0,0,3.0,2.200000047683716,2.0,4.545,10.0,91.0
0011419c,crDLC04Bot_Weap_Protectron01LeftArmLaserGun_Blue,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
0011419d,crDLC04Bot_Weap_Protectron01RightArmLaserGun_Blue,0.06667666882276535,0.30000001192092896,0.5,0.25,4.1666998863220215,0.25,0.25,1.0,1.5,0,0.0,1.0,20.0,10.0,6.667,91.0
0011419e,crDLC04Bot_Weap_SentryBotLeftAutoLaser_Blue,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,1.0,0,3.0,2.200000047683716,2.0,4.545,10.0,91.0
0011419f,crDLC04Bot_Weap_SentryBotRightAutoLaser_Blue,0.03333333507180214,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,1.0,0,3.0,2.200000047683716,2.0,4.545,10.0,91.0
001141b2,crDLC04Bot_Weap_SentryBotLeftShoulderClusterLauncher,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0,10.0,3.333,91.0
001141b3,crDLC04Bot_Weap_SentryBotRightShoulderClusterLauncher,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0,10.0,3.333,91.0
001142b1,DLC04_TurretMountedLaserGunSpaceBlue,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,2.0,0,25.0,2.6666667461395264,20.0,3.75,5.0,91.0
001262f3,crTurretMountedLaserGunLtBlue,0.3333333432674408,0.10000000149011612,0.30000001192092896,0.15000000596046448,0.0,0.25,0.25,1.0,2.0,0,25.0,2.6666667461395264,20.0,3.75,5.0,91.0
001299a6,Minigun_Vertibird,1.0,0.10000000149011612,0.30000001192092896,0.15000000596046448,3.3666768074035645,0.30000001192092896,0.30000001192092896,3.0,0.0,500,0.0,2.200000047683716,30.0,4.545,0,273.0
00129e7b,crTurretASAMMissileLauncherRight,9.999999747378752e-06,0.800000011920929,0.800000011920929,0.4000000059604645,4.26669979095459,0.20000000298023224,0.20000000298023224,1.0,1.5,0,20.0,0.6666666865348816,45.0,15.0,6.667,91.0
0012a1f2,crSnallygasterSpitAttack,0.9000100493431091,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.5,0,3.0,1.8333333730697632,0.0,5.455,2.857,91.0
0012dbb3,PumpActionShotgun,9.999999747378752e-06,0.8999999761581421,0.8999999761581421,0.20000000298023224,2.5000100135803223,0.20000000298023224,0.20000000298023224,1.0,0.5,8,7.0,0.8333333134651184,35.0,12.0,20.0,91.0
0012e2ca,WorkshopArtillerySmokeFlare,0.699999988079071,0.10000000149011612,0.30000001192092896,0.15000000596046448,2.3333001136779785,0.25,0.25,1.0,0.0,0,0.5,1.8333333730697632,20.0,5.455,0,91.0
00134271,crSentryBotLeftShoulderClusterLauncher,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0,10.0,3.333,91.0
00134272,crSentryBotRightShoulderClusterLauncher,0.06666667014360428,0.05000000074505806,0.05000000074505806,0.10000000149011612,0.0,0.25,0.25,1.0,3.0,0,3.0,1.0,20.0,10.0,3.333,91.0
00144faa,crProtectron02HeadLaser,0.06667666882276535,0.5,1.0,0.33000001311302185,1.833299994468689,0.25,0.25,1.0,1.0,0,0.0,1.0,20.0,10.0,10.0,91.0
